sinn	ʃɪnʲ	ʃɪnʲ	true	0
píotsa	ˈpʲiːt̪ˠsˠə	ˈpʲiːt̪ˠsˠə	true	0
beithir	ˈbʲɛhəɾʲ	ˈbʲɛhəɾʲ	true	0
nglas	ŋlˠasˠ	ŋlˠasˠ	true	0
péist	pʲeːʃtʲ	pʲeːʃtʲ	true	0
bun	bˠʊn̪ˠ	bˠun̪ˠ	false	1
cun	kʊn̪ˠ	kʊn̪ˠ	true	0
feisigh	ˈfʲɛʃə	ˈfʲɛʃiː	false	2
mhiste	ˈvʲɪʃtʲə	ˈvʲɪʃtʲə	true	0
monarcacht	ˈmˠɔn̪ˠəɾˠkəxt̪ˠ	ˈmˠɔnəɾˠkəxt̪ˠ	false	2
cuisneach	ˈkɪʃnʲəx	ˈkɪʃn̠ʲəx	false	1
Éamann	ˈeːmˠən̪ˠ	ˈeːmˠən̪ˠ	true	0
báistí	ˈbˠɑːʃtʲiː	ˈbˠaːʃtʲiː	false	1
taisc	t̪ˠaʃc	t̪ˠaʃc	true	0
riabhach	ˈɾˠiəuəx	ˈɾˠiəwəx	false	1
crosán	ˈkɾˠɔsˠɑːnˠ	ˈkɾˠɔsˠɑːnˠ	true	0
haoire	ˈhiːɾʲə	ˈhiːɾʲə	true	0
thairg	haɾʲɟ	ˈhaɾʲɪɟ	false	2
bhlas	vˠlˠasˠ	vˠlˠasˠ	true	0
brisim	ˈbʲɾʲɪʃəmʲ	ˈbʲɾʲɪʃəmʲ	true	0
páistí	ˈpˠɑːʃtʲiː	ˈpˠɑːʃtʲiː	true	0
camán	ˈkamˠɑːnˠ	kaˈmaːn	false	5
ghlas	lˠasˠ	ɣlˠasˠ	false	1
brostaigh	ˈbˠɾˠɔsˠt̪ˠə	ˈbˠɾˠʊsˠt̪ˠə	false	1
scíth	ʃciː	ʃciː	true	0
tráthchlár	ˈt̪ˠɾˠɑːhxlˠɑːɾˠ	ˈt̪ˠɾˠɑːˌxl̪ˠɑːɾˠ	false	2
deannach	ˈdʲan̪ˠəx	dʲanˠəx	false	2
ceannach	ˈcan̪ˠəx	ˈcan̪ˠəx	true	0
saoire	ˈsˠiːɾʲə	ˈsˠiːɾʲə	true	0
carr patróil	kaɾˠ ˈpˠat̪ˠɾˠólʲ	ˌkɑːɾˠ ˈpat̪ˠɾˠoːl̠ʲ	false	7
leamh	lʲəu	ˈl̠ʲavˠ	false	5
os comhair	əsˠ ˈkəuəɾʲ	əsˠˈkuːɾʲ	false	3
éinne	ˈeːnʲə	ˈeːnʲə	true	0
cabaire	ˈkabˠəɾʲə	ˈkabˠəɾʲə	true	0
cathaoireach	ˈkahiːɾʲəx	ˈkahiːɾʲəx	true	0
dúchas	ˈd̪ˠuːxəsˠ	ˈd̪ˠuːxəsˠ	true	0
pána	ˈpˠɑːn̪ˠə	ˈpˠɑːnˠə	false	1
-inn	-ɪnʲ	ən̠ʲ	false	3
leatsa	ˈlʲat̪ˠsˠə	ˈlʲat̪ˠsˠə	true	0
Déardaoin	ˈdʲeːɾˠd̪ˠiːnʲ	ˌdʲeːɾˠˈd̪ˠiːnʲ	false	2
don	d̪ˠɔn̪ˠ	d̪ˠɔnˠ	false	1
cána	ˈkɑːn̪ˠə	ˈkɑːnˠə	false	1
bith	bʲɪ	bʲɪ	true	0
aon	iːnˠ	iːn̪ˠ	false	1
cúcamar	ˈkuːkəmˠəɾˠ	kuːkəmˠərˠ	false	2
bádóir	ˈbˠɑːd̪ˠóɾʲ	ˈbˠɑːd̪ˠoːɾʲ	false	2
gléasann	ˈɟlʲeːsˠən̪ˠ	ˈɟlʲeːsən̪ˠ	false	1
ormsa	ˈɔɾˠmˠsˠə	ˈɔɾˠəmˠsˠə	false	1
stoc	sˠt̪ˠɔk	ˈsˠt̪ˠɔk	false	1
foghar	ˈfˠaiəɾˠ	fˠauɾˠ	false	3
ar son	əɾˠˈsˠɔn̪ˠ	ɛɾʲˈsˠɔnˠ	false	3
ngaranna	ˈŋaɾˠən̪ˠə	ˈŋaɾˠən̪ˠə	true	0
cabaireacht	ˈkabˠəɾʲəxt̪ˠ	ˈkɑbˠəɾʲəxt̪ˠ	false	1
thart	hɛɾˠt̪ˠ	haɾˠt̪ˠ	false	1
dúlra	ˈd̪ˠuːl̪ˠɾˠə	ˈd̪ˠuːlˠɾˠə	false	1
broc	bˠɾˠɔk	bˠɾˠɔk	true	0
mórtas	ˈmˠoːɾˠt̪ˠəsˠ	ˈmˠoːɾˠt̪ˠəsˠ	true	0
maorga	ˈmˠiːɾˠəɡə	ˈmˠiːɾˠɡə	false	1
mearcair	ˈmʲaɾˠkəɾʲ	ˈmʲaɾˠkəɾʲ	true	0
murach	ˈmˠʊɾˠəx	ˈmˠʊɾˠəx	true	0
aníos	ˈanʲiːʃ	əˈn̠ʲiːsˠ	false	5
lampaí	ˈlˠamˠpˠiː	ˈl̪ˠamˠpˠiː	false	1
breithiúnais	ˈbʲɾʲəhuːn̪ˠəʃ	ˈbʲɾʲɛhuːnˠəʃ	false	2
coitianta	ˈkɛtʲiən̪ˠt̪ˠə	ˈkɪtʲiən̪ˠt̪ˠə	false	1
mhart	wɛɾˠt̪ˠ	waɾˠtˠ	false	2
criadh	ˈcɾʲiə	cɾʲiə	false	1
mbris	mʲɾʲɪʃ	mʲɾʲɪʃ	true	0
cliste	ˈclʲɪʃtʲə	ˈcʲlʲɪʃtʲə	false	1
goirt	ɡɔɾˠtʲ	ɡɔɾˠtʲ	true	0
láin	lˠɑːnʲ	l̪ˠɑːnʲ	false	1
toirt	t̪ˠɔɾˠtʲ	t̪ˠɔɾˠtʲ	true	0
uis	ɪʃ	ɪʃ	true	0
cheana	ˈçan̪ˠə	ˈhan̪ˠə	false	1
Vallúinis	vˈalˠúnʲəʃ	wal̪ˠuːnʲɪʃ	false	6
-ófar	-ˈoːfˠəɾˠ	oˠhəɾˠ	false	5
thar lear	haɾʲ ˈlʲaɾˠ	haɾˠˈl̠ʲaɾˠ	false	3
géar	ɟeːɾˠ	ɟeːɾˠ	true	0
féar	fʲeːɾˠ	fʲeːɾˠ	true	0
úlla	ˈuːlˠə	ˈuːl̪ˠə	false	1
malaicít	ˈmˠalˠəciːtʲ	ˈmˠalˠɪciːtʲ	false	1
béar	bʲeːɾˠ	bʲeːɾˠ	true	0
tiocfair	ˈtʲjʊkfˠəɾʲ	ˈtʲʊkəɾʲ	false	3
cáin	kɑːnʲ	kɑːnʲ	true	0
trátha	ˈt̪ˠɾˠɑːhə	ˈt̪ˠɾˠɑːhə	true	0
mhéadar	ˈvʲeːd̪ˠəɾˠ	ˈvʲeːd̪ˠəɾˠ	true	0
chiardhuibh	ˈçiəɾˠɣɪvʲ	ˈçiəɾˠɣɪvʲ	true	0
ais	aʃ	aʃ	true	0
righin	ˈɾˠəiənʲ	ɾˠəinʲ	false	2
imithe	ˈɪmʲəhə	əˈmʲiçə	false	4
fuarán	ˈfˠuəɾˠɑːnˠ	ˈfˠuəɾˠɑːnˠ	true	0
láithreach	ˈlˠɑːhɾʲəx	ˈl̪ˠɑːɾʲəx	false	2
áiteanna	ˈɑːtʲən̪ˠə	ˈɑːtʲən̪ˠə	true	0
buarán	ˈbˠuəɾˠɑːnˠ	ˈbˠuəɾˠaːnˠ	false	1
méar	mʲeːɾˠ	mʲeːɾˠ	true	0
tútach	ˈt̪ˠuːt̪ˠəx	ˈt̪ˠuːt̪ˠəx	true	0
cairr	kaɾˠ	kaːɾˠ	false	1
dáta	ˈd̪ˠɑːt̪ˠə	ˈd̪ˠɑːt̪ˠə	true	0
pis	pʲɪʃ	pʲɪʃ	true	0
gcéadta	ˈɟeːd̪ˠt̪ˠə	ˈɟeːt̪ˠə	false	3
nis	nʲɪʃ	nʲiʃ	false	1
doirt	d̪ˠɔɾˠtʲ	d̪ˠɔɾˠtʲ	true	0
nílim	ˈnʲiːlʲəmʲ	ˈnʲiːlʲɪmʲ	false	1
le déanaí	lʲə ˈdʲeːn̪ˠiː	lʲə ˈdʲeːn̪ˠiː	true	0
laofa	ˈlˠiːfˠə	ˈl̪ˠiːfˠə	false	1
naofa	ˈn̪ˠiːfˠə	ˈn̪ˠiːfˠə	true	0
díbir	ˈdʲiːbʲəɾʲ	ˈdʲiːbʲəɾʲ	true	0
Gaelach	ˈɟeːlˠəx	ˈɡeːl̪ˠəx	false	2
philéir	ˈfʲɪlʲeːɾʲ	ˈfʲɪlʲeːɾʲ	true	0
ghlan	lˠan̪ˠ	ɣlˠanˠ	false	2
dtiocfainn	ˈdʲʊkfˠən̪ˠ	dʲʊkən̠ʲ	false	5
freagra	ˈfʲɾʲaɡɾˠə	ˈfʲɾʲɑːɡɾˠə	false	2
taoide	ˈt̪ˠiːdʲə	ˈt̪ˠiːdʲə	true	0
sáith	sˠɑː	sˠɑː(h)	false	3
tuigim	ˈt̪ˠɪɟɪmʲ	ˈt̪ˠɪɟɪmʲ	true	0
briste	ˈbʲɾʲɪʃtʲə	ˈbʲɾʲɪʃtʲə	true	0
-fimid	-ˈfʲɪmʲədʲ	həmʲədʲ	false	5
iadsan	ˈiəd̪ˠsˠən̪ˠ	ˈiəd̪ˠsˠənˠ	false	1
punt	pˠʊn̪ˠt̪ˠ	pˠʊn̪ˠt̪ˠ	true	0
slige	ˈʃlʲɪɟɪ	ˈʃl̠ʲɪɟɪ	false	1
ndiúc	ˈnʲuːk	n̠ʲuːk	false	2
beimid	ˈbʲɛmʲədʲ	ˈbʲɛmʲədʲ	true	0
freisin	ˈfʲɾʲɛʃənʲ	ˈfʲɾʲɛʃənʲ	true	0
druidim	ˈd̪ˠɾˠədʲəmʲ	ˈd̪ˠɾˠɪdʲəmʲ	false	1
fáinní	ˈfˠɑːn̪ˠiː	ˈfˠɑːn̠ʲiː	false	2
éillín	ˈeːlʲiːnʲ	ˈeːl̠ʲiːnʲ	false	1
duibh	d̪ˠɪvʲ	d̪ˠɪvʲ	true	0
bheireann	ˈvʲɛɾʲən̪ˠ	ˈvʲɛɾʲən̪ˠ	true	0
léarscáil	ˈlʲeːɾˠsˠkɑːlʲ	ˈlʲeːɾˠsˠkaːlʲ	false	1
reoiteog	ˈɾˠoːtʲoːɡ	ˈɾˠoːtʲoːɡ	true	0
bád	bˠɑːd̪ˠ	bˠɑːd̪ˠ	true	0
Éirinn	ˈeːɾʲən̪ˠ	ˈeːɾʲən̠ʲ	false	2
luid	lˠɪdʲ	l̪ˠɪdʲ	false	1
sásair	ˈsˠɑːsˠəɾʲ	ˈsˠɑːsˠəɾʲ	true	0
cladhaire	ˈklˠəəɾʲə	ˈklˠaiɾʲə	false	2
damhsa	ˈd̪ˠəusˠə	ˈd̪ˠəusˠə	true	0
soineanta	ˈsˠɛnʲən̪ˠt̪ˠə	ˈsˠɪnʲən̪ˠt̪ˠə	false	1
ngar	ŋaɾˠ	ŋaɾˠ	true	0
pasta	ˈpˠasˠt̪ˠə	ˈpˠasˠt̪ˠə	true	0
