cais	kaʃ	kaʃ	true	0
tearn	tʲaɾˠn̪ˠ	tʲaːɾˠn̪ˠ	false	1
íocfad	ˈiːkfˠəd̪ˠ	ˈiːkəd̪ˠ	false	2
hataí	ˈhat̪ˠiː	ˈhat̪ˠiː	true	0
i ngrá	əˈŋɾˠɑː	əˈŋɾˠɑː	true	0
gclóis	ˈɡlˠóʃ	ɡlˠoːʃ	false	3
bhainc	wan̠ʲc	waɲc	false	3
guite	ˈɡɪtʲə	ˈɡɪtʲə	true	0
mais	mˠaʃ	mˠaʃ	true	0
ghoirid	ˈɣɛɾʲədʲ	ˈɣʌɾʲədʲ	false	1
hais	haʃ	haʃ	true	0
tS	t̪ˠsˠ	t̪ˠ	false	2
cnoc	kɾˠɔk	kɾˠok	false	1
guíonna	ˈɡuiːn̪ˠə	ˈɡiːn̪ˠə	false	1
braichlis	ˈbˠɾˠahlʲɪʃ	ˈbˠɾˠaiç.lʲɪʃ	false	3
sula	ˈsˠʊlˠə	ˈsˠʊlˠə	true	0
Arabach	ˈaɾˠəbˠəx	ˈaɾˠəbˠəx	true	0
titim	ˈtʲitʲəmʲ	ˈtʲitʲəmʲ	true	0
conairt	ˈkɔn̪ˠəɾˠtʲ	ˈkʊn̪ˠəɾˠtʲ	false	1
dtrian	ˈdʲɾʲiən̪ˠ	dʲɾʲiən̪ˠ	false	1
arsa	ˈaɾˠsˠə	ˈaɾˠsˠə	true	0
drochbhéasach	ˈd̪ˠɾˠɔhvʲeːsˠəx	d̪ˠɾɔxˈvʲeːsˠəx	false	4
príobháideacht	ˈpʲɾʲiːwɑːdʲəxt̪ˠ	ˈpʲɾʲiːwɑːdʲəxt̪ˠ	true	0
coin	kɪnʲ	kɪnʲ	true	0
t-ainm	t̪ˠ-an̠ʲmʲ	ˈt̪ˠanʲəmʲ	false	4
duine fásta	ˌd̪ˠɪnʲə ˈfˠɑːsˠt̪ˠə	ˈd̪ˠɪnʲə ˈfˠɑːsˠt̪ˠə	false	1
aithreacha	ˈahɾʲəxə	ˈahɾʲəxə	true	0
Dún Laoghaire	d̪ˠuːn̪ˠ ˈlˠiːɣəɾʲə	d̪ˠuːn̪ˠ ˈl̪ˠiːɾʲə	false	3
shiúl	ˈhuːlˠ	çuːlˠ	false	2
urla	ˈʊɾˠlˠə	ˈuːɾˠl̪ˠə	false	3
bhís	vʲiːʃ	ˈvʲiːʃ	false	1
giúistís	ˈɟúʃtʲiːʃ	ˈɟuːʃtʲiːʃ	false	2
leoraí	ˈlʲoːɾˠiː	ˈlʲɔɾˠiː	false	2
orla	ˈɔɾˠlˠə	ˈɔːɾˠl̪ˠə	false	2
misneach	ˈmʲɪʃnʲəx	ˈmʲɪʃn̠ʲəx	false	1
cliste	ˈclʲɪʃtʲə	ˈcʲlʲɪʃtʲə	false	1
ham	hamˠ	hamˠ	true	0
sleamhain	ˈʃlʲəwənʲ	ˈʃl̠ʲãuwənʲ	false	3
fataí	ˈfˠat̪ˠiː	ˈfˠat̪ˠiː	true	0
fhearthainn	ˈaɾˠənʲ	ˈaɾˠhən̠ʲ	false	2
sheaicéad	ˈhaceːd̪ˠ	ˈhaceːd̪ˠ	true	0
ronnach	ˈɾˠʊn̪ˠəx	ˈɾˠʊn̪ˠəx	true	0
thapa	ˈhapˠə	ˈhapˠə	true	0
ghairid	ˈɣaɾʲədʲ	ˈɣaɾʲədʲ	true	0
subh	sˠəu	sˠuː	false	2
ceoch	coːx	coːx	true	0
stró	sˠt̪ˠɾˠoː	sˠt̪ˠɾˠoː	true	0
gcis	ɟɪʃ	ɟɪʃ	true	0
deoch	dʲoːx	dʲox	false	1
tugann	ˈt̪ˠʊɡən̪ˠ	ˈtˠʊɡən̪ˠ	false	1
tola	ˈt̪ˠɔlˠə	ˈt̪ˠɔl̪ˠə	false	1
mola	ˈmˠɔlˠə	ˈmˠɔlˠə	true	0
loingeas	ˈlˠɛɲəsˠ	ˈl̪ˠɪɲ(ɟ)əsˠ	false	5
címíd	ˈciːmʲiːdʲ	ˈciːmʲiːdʲ	true	0
grásta	ˈɡɾˠɑːsˠt̪ˠə	ˈɡɾˠɑːsˠt̪ˠə	true	0
bP	bˠ	bˠ	true	0
chine	ˈçɪnʲə	ˈçɪnʲə	true	0
bhróin	ˈwɾˠónʲ	wɾˠoːnʲ	false	3
tarrtháil	ˈt̪ˠaɾˠɑːlʲ	ˈt̪ˠɑːɾˠhɑːlʲ	false	3
dula	ˈd̪ˠʊlˠə	ˈd̪ˠʊlˠə	true	0
-each	-ax	əx	false	2
aistritheoir	ˈaʃtʲɾʲəhoːɾʲ	ˈaʃtʲɾʲəhoːɾʲ	true	0
plaisteach	ˈpˠlˠaʃtʲəx	ˈpˠlˠaʃtʲəx	true	0
Cholm Cille	xɪl̠ʲmʲ ˈcɪlʲə	ˌxɔlˠəmˈcɪl̠ʲə	false	7
airgeadúla	ˈaɾʲəɟəd̪ˠuːlˠə	ˈaɾʲɪɟəd̪ˠuːlˠə	false	1
flatha	ˈfˠlˠahə	ˈfˠlˠahə	true	0
thine	ˈhɪnʲə	ˈhɪnʲə	true	0
sábháil	ˈsˠáiːɑːlʲ	ˈsˠɑːwɑːlʲ	false	3
mhine	ˈvʲɪnʲə	ˈvʲɪnʲə	true	0
stáca	ˈsˠt̪ˠɑːkə	ˈsˠt̪ˠɑːkə	true	0
tuite	ˈt̪ˠɪtʲə	ˈt̪ˠɪtʲə	true	0
fhuip	ɪpʲ	ɪpʲ	true	0
-fas	-fˠasˠ	həsˠ	false	4
olc	ɔl̪ˠk	ɔl̪ˠk	true	0
aoil	iːlʲ	iːlʲ	true	0
deis	dʲɛʃ	ˈdʲɛʃ	false	1
lúcháir	ˈlˠuːxɑːɾʲ	ˈl̪ˠuːxɑːɾʲ	false	1
feis	fʲɛʃ	fʲɛʃ	true	0
geis	ɟɛʃ	ɟɛʃ	true	0
goil	ɡɛlʲ	ɡɛlʲ	true	0
beannacht	ˈbʲan̪ˠəxt̪ˠ	ˈbʲan̪ˠəxt̪ˠ	true	0
dráma	ˈd̪ˠɾˠɑːmˠə	ˈd̪ˠɾˠɑːmˠə	true	0
leis	lʲɛʃ	l̠ʲɛʃ	false	1
ceapaire	ˈcapˠəɾʲə	ˈcapˠəɾʲə	true	0
dtí	dʲiː	dʲiː	true	0
carria	ˈkaɾʲiə	ˈkaɾˠiː	false	2
mheabhair	ˈvʲəwəɾʲ	vʲəuɾʲ	false	3
coisíocht	ˈkɛʃiːçtʲ	ˈkɔʃiəxt	false	4
dúchas	ˈd̪ˠuːxəsˠ	ˈd̪ˠuːxəsˠ	true	0
broc	bˠɾˠɔk	bˠɾˠɔk	true	0
draid	d̪ˠɾˠadʲ	d̪ˠɾˠadʲ	true	0
eitre	ˈɛtʲɾʲə	ˈɛtʲəɾʲə	false	1
mo ghrá thú	mˠɔ ɾˠɑː ˈhuː	mˠə ɣɾˠɑː huː	false	3
braiteach	ˈbˠɾˠatʲəx	ˈbˠɾˠatʲəx	true	0
atáim	ˈat̪ˠɑːmʲ	əˈt̪ˠɑːmʲ	false	2
dola	ˈd̪ˠɔlˠə	ˈd̪ˠɔlˠə	true	0
heach	hax	hax	true	0
stoc	sˠt̪ˠɔk	ˈsˠt̪ˠɔk	false	1
hola	ˈhɔlˠə	ˈhɔl̪ˠə	false	1
gola	ˈɡɔlˠə	ˈɡɔlˠə	true	0
fola	ˈfˠɔlˠə	ˈfˠɔlˠə	true	0
duitse	ˈd̪ˠɪtʲʃə	ˈd̪ˠɪtʲʃə	true	0
Rosa	ˈɾˠɔsˠə	ˈɾˠɔsˠə	true	0
taobhaigh	ˈt̪ˠiːwə	ˈt̪ˠiːwiː	false	2
séasúr	ˈʃeːsˠuːɾˠ	ˈʃeːsˠuːɾˠ	true	0
abrair	ˈabˠɾˠəɾʲ	ˈabˠɾˠəɾʲ	true	0
ciotach	ˈcɪt̪ˠəx	ˈcɪt̪ˠəx	true	0
