de	dʲə	dʲə	true	0
Rúisis	ˈɾˠúʃɪʃ	ˈɾˠuːʃəʃ	false	3
mantaíl	ˈmˠan̪ˠt̪ˠəlʲ	ˈmˠan̪ˠt̪ˠiːlʲ	false	2
ae	eː	eː	true	0
Ciribeas	ˈcɪɾʲəbʲəsˠ	ˈkɪɾʲəˌbas	false	5
chiall	ˈçiəlˠ	çiəl̪ˠ	false	2
cirte	ˈcɪɾˠtʲə	ˈcɨ̞ɾˠtʲə	false	2
móil	ˈmˠólʲ	mˠoːlʲ	false	3
cóireáil	ˈkóɾʲeɑːlʲ	ˈkoːrʲɑːlʲ	false	4
te	tʲɛ	tʲe(h)	false	4
chan	xan̪ˠ	xan̪ˠ	true	0
léann	lʲeːn̪ˠ	l̠ʲeːn̪ˠ	false	1
aga	ˈaɡə	ˈaɡə	true	0
peacaí	ˈpʲakiː	ˈpʲakiː	true	0
ducht	d̪ˠʊxt̪ˠ	d̪ˠʊxt̪ˠ	true	0
stócáil	ˈsˠt̪ˠoːkɑːlʲ	ˈsˠt̪ˠoːkɑːlʲ	true	0
ab	abˠ	abˠ	true	0
amhrán	ˈəuɾˠɑːnˠ	ˈɑːɾˠɑːnˠ	false	2
mb	mˠ	mˠ	true	0
tchíthear	ˈtʲçiːhəɾˠ	ˈtʲihəɾˠ	false	2
deirtí	ˈdʲɛɾʲtʲiː	ˈdʲɛɾʲtʲiː	true	0
ceamara	ˈcamˠəɾˠə	ˈcamˠəɾˠə	true	0
ceilpe	ˈcɛl̠ʲpʲə	ˈcɛlʲpʲə	false	1
bródúil	ˈbˠɾˠoːd̪ˠúlʲ	ˈbˠɾˠoːd̪ˠuːlʲ	false	2
ar bith	ɛɾʲˈbʲɪ	ɛɾʲˈbʲɪ(h)	false	3
Satharn	ˈsˠahəɾˠn̪ˠ	ˈsˠahəɾˠn̪ˠ	true	0
oireacht	ˈeɾʲəxt̪ˠ	ˈeɾʲəxt̪ˠ	true	0
ciúine	ˈcúnʲə	ˈcuːnʲə	false	2
muna	ˈmˠʊn̪ˠə	ˈmˠʊnˠə	false	1
chíd	çiːdʲ	ˈçiːdʲ	false	1
fuiliceach	ˈfˠɪlʲɪcəx	ˈfˠɪlʲɪcəx	true	0
barúlach	ˈbˠaɾˠuːlˠəx	ˈbˠaɾˠuːlˠəx	true	0
nc	n̪ˠk	ŋk	false	3
saighdiúir	ˈsˠadʲúɾʲ	ˈsˠaidʲuːɾʲ	false	3
tnáithim	ˈt̪ˠɾˠɑːhəmʲ	ˈt̪ˠɾˠɑːhəmʲ	true	0
polla	ˈpˠɔlˠə	ˈpˠɔl̪ˠə	false	1
spadánta	ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə	ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə	true	0
gc	ɡ	ɡ	true	0
péatar	ˈpʲeːt̪ˠəɾˠ	ˈpʲeːt̪ˠəɾˠ	true	0
meá	ˈmʲeɑː	mʲæh	false	4
dona	ˈd̪ˠɔn̪ˠə	ˈd̪ˠɔn̪ˠə	true	0
leá	ˈlʲeɑː	l̠ʲɑː	false	3
t-éan	tʲ-eːnˠ	tʲeːnˠ	false	1
Nollaigí	ˈn̪ˠɔlˠəɟiː	ˈn̪ˠɔl̪ˠəɟiː	false	1
lig do scíth	lʲɪɟ d̪ˠɔ ˈʃciː	ˌl̠ʲɪɟ də ˈʃciː	false	5
reicteam	ˈɾˠɛctʲəmˠ	ˈɾˠɛctʲəmˠ	true	0
sponc	sˠpˠɔn̪ˠk	sˠpˠʊŋk	false	4
déirc	dʲeːɾʲc	dʲeːɾʲc	true	0
fágála	ˈfˠɑːɡɑːlˠə	ˈfˠɑːɡɑːlˠə	true	0
otair	ˈɔt̪ˠəɾʲ	ˈɔt̪ˠəɾʲ	true	0
míodún	ˈmʲiːd̪ˠuːnˠ	ˈmʲiːd̪ˠuːnˠ	true	0
sorcas	ˈsˠɔɾˠkəsˠ	ˈsˠɔɾˠkəsˠ	true	0
fhágadar	ˈɑːɡəd̪ˠəɾˠ	ˈɑːɡəd̪ˠəɾˠ	true	0
stair	sˠt̪ˠaɾʲ	sˠt̪ˠaɾʲ	true	0
chúns	xuːn̪ˠsˠ	xuːn̪ˠsˠ	true	0
bronnaim	ˈbˠɾˠɔn̪ˠəmʲ	ˈbˠɾˠɔn̪ˠəmʲ	true	0
cóta	ˈkoːt̪ˠə	ˈkoːt̪ˠə	true	0
saonta	ˈsˠiːn̪ˠt̪ˠə	ˈsˠiːn̪ˠt̪ˠə	true	0
neoin	nʲoːnʲ	n̠ʲoːnʲ	false	1
héisc	heːʃc	heːʃc	true	0
Laoghaire	ˈlˠiːɣəɾʲə	ˈl̪ˠiːɾʲə	false	3
ar cuairt	ɛɾʲˈkuəɾˠtʲ	ɛɾʲˈkuəɾˠtʲ	true	0
meadhg	mʲɪɡ	ˈmʲaiɡ	false	3
nóta	ˈn̪ˠoːt̪ˠə	ˈn̪ˠoːt̪ˠə	true	0
oibrigh	ˈɛbʲɾʲə	ˈəibʲɾʲiː	false	4
clábar	ˈklˠaːbˠəɾˠ	ˈklˠaːbˠəɾˠ	true	0
Oisín	ˈɔʃiːnʲ	ˈɔʃiːnʲ	true	0
díolann	ˈdʲiːlˠən̪ˠ	ˈdʲiːlˠən̪ˠ	true	0
tithe ósta	ˌtʲɪhə ˈoːsˠt̪ˠə	ˌtʲɪhə ˈoːsˠt̪ˠə	true	0
baineann	ˈbˠanʲən̪ˠ	ˈbˠanʲən̪ˠ	true	0
cur	kʊɾˠ	kʊɾˠ	true	0
baint	bˠan̠ʲtʲ	bˠan̠ʲtʲ	true	0
caint	kan̠ʲtʲ	kaːn̠ʲtʲ	false	1
chreid	çɾʲɛdʲ	çɾʲɛdʲ	true	0
croch	kɾˠɔx	kɾˠɔx	true	0
díthairbheach	ˈdʲiːhəɾʲvʲəx	ˈdʲiːˌhæɾʲəvʲəx	false	3
atuirseach	ˈat̪ˠəɾˠʃəx	ˈaˌt̪ˠʊɾˠʃəx	false	2
gcis	ɟɪʃ	ɟɪʃ	true	0
craiceann	ˈkɾˠæcən̪ˠ	ˈkɾˠæcən̪ˠ	true	0
sanasán	ˈsˠan̪ˠəsˠɑːnˠ	ˈsˠanˠəsˠɑːnˠ	false	1
tur	t̪ˠʊɾˠ	t̪ˠʊɾˠ	true	0
glan	ɡlˠan̪ˠ	ɡlˠanˠ	false	1
mairim	ˈmˠaɾʲəmʲ	ˈmˠaɾʲəmʲ	true	0
dúideanna	ˈd̪ˠúdʲən̪ˠə	ˈd̪ˠuːdʲən̪ˠə	false	2
cheaptaí	ˈçapˠt̪ˠiː	ˈçapˠt̪ˠiː	true	0
díograis	ˈdʲiːɡɾˠəʃ	ˈdʲiːɡɾˠəʃ	true	0
bricfeasta	ˈbʲɾʲɪcfʲəsˠt̪ˠə	ˈbʲɾʲɪcˌfʲasˠt̪ˠə	false	2
-ídís	-ˈiːdʲiːʃ	iːdʲiːʃ	false	2
-ímid	-ˈiːmʲədʲ	iːmʲədʲ	false	2
liacht	ˈlʲiəxt̪ˠ	l̠ʲiəxt̪ˠ	false	2
síbín	ˈʃiːbʲiːnʲ	ˈʃiːbʲiːnʲ	true	0
Abcáisis	ˈabˠkaːʃɪʃ	ˈabˠkaːʃɪʃ	true	0
nóis	ˈn̪ˠóʃ	n̪ˠoːʃ	false	3
gháire	ˈɣɑːɾʲə	ˈɣɑːɾʲə	true	0
breactar	ˈbʲɾʲakt̪ˠəɾˠ	ˈbʲɾʲakt̪ˠəɾˠ	true	0
tuairisceoir	ˈt̪ˠuəɾʲɪʃcoːɾʲ	t̪ˠuˑəɾʲɪʃcoːɾʲ	false	2
Gaeilge na hAlban	ˌɡeːl̠ʲɟɪ n̪ˠə ˈhalˠəbˠən̪ˠ	ˈɡeːlʲɟɪ n̪ˠə ˈhal̪ˠəbˠən̪ˠ	false	3
-fá	-fˠɑː	fˠaː	false	2
phrioc	ˈfʲɾʲjʊk	fʲɾʲʊk	false	2
ghob	ɣɔbˠ	ɣɔbˠ	true	0
teip	tʲɛpʲ	tʲɛpʲ	true	0
damhsaigh	ˈd̪ˠausˠə	ˈd̪ˠausˠə	true	0
toinne	ˈt̪ˠɪnʲə	ˈt̪ˠɪn̠ʲə	false	1
roinne	ˈɾˠɪnʲə	ˈɾˠɪn̠ʲə	false	1
feidhme	ˈfʲɛmʲə	ˈfʲəimʲə	false	2
tráthanna	ˈt̪ˠɾˠɑːhən̪ˠə	ˈt̪ˠɾˠɑːn̪ˠə	false	2
bídís	ˈbʲiːdʲiːʃ	ˈbʲiːdʲiːʃ	true	0
fháinne	ˈɑːnʲə	ˈɑːn̠ʲə	false	1
bímid	ˈbʲiːmʲədʲ	bʲiːmʲədʲ	false	1
dáir	d̪ˠɑːɾʲ	d̪ˠɑːɾʲ	true	0
gáir	ɡɑːɾʲ	ɡɑːɾʲ	true	0
Colmán	ˈkɔl̪ˠmˠɑːnˠ	ˈkɔlˠəmˠɑːnˠ	false	2
bhfarraigí	ˈwaɾˠəɟiː	ˈwaɾˠəɟiː	true	0
deinid	ˈdʲɪnʲədʲ	ˈdʲɪnʲədʲ	true	0
láir	lˠɑːɾʲ	l̪ˠɑːɾʲ	false	1
seinm	ʃɛn̠ʲmʲ	ˈʃɛnʲəmʲ	false	3
ur-	ʊɾˠ-	ʊɾˠ	false	1
úsáideoir	ˈuːsˠɑːdʲoːɾʲ	ˈuːsˠɑːdʲoːɾʲ	true	0
d'fheicinn	d̪ˠ'ˈɛcɪnʲ	ˈdʲɛcɪn̠ʲ	false	6
carr	kaːɾˠ	kaːɾˠ	true	0
táir	t̪ˠɑːɾʲ	t̪ˠɑːɾʲ	true	0
duibheagán	ˈd̪ˠɪvʲəɡɑːnˠ	ˈd̪ˠivʲəɡɑːn̪ˠ	false	2
nímid	ˈnʲiːmʲədʲ	ˈn̠ʲiːmʲədʲ	false	1
ót	oːt̪ˠ	oːt̪ˠ	true	0
Droichead Nua	ˌd̪ˠɾˠɛçəd̪ˠ ˈn̪ˠuə	ˌd̪ˠɾˠeːd̪ˠ ˈn̪ˠuː	false	4
cairn	kaɾʲnʲ	kɑːɾˠn̠ʲ	false	4
bairneach	ˈbˠaɾʲnʲəx	ˈbˠɑːɾˠn̠ʲəx	false	4
collach	ˈkɔlˠəx	ˈkol̪ˠəx	false	2
coinne	ˈkɪnʲə	ˈkɪn̠ʲə	false	1
mbá	mˠɑː	mˠɑː	true	0
ghlinne	ˈlʲɪnʲə	ˈjlʲin̠ʲə	false	3
díonach	ˈdʲiːn̪ˠəx	ˈdʲiːnˠəx	false	1
uisinn	ˈɪʃənʲ	ˈɪʃən̠ʲ	false	1
stollaire	ˈsˠt̪ˠɔlˠəɾʲə	ˈsˠt̪ˠɔl̪ˠəɾʲə	false	1
cros	kɾˠɔsˠ	kɾˠɔsˠ	true	0
buntús	ˈbˠʊn̪ˠt̪ˠuːsˠ	ˈbˠunˠ.ˈtˠuːsˠ	false	5
áití	ˈɑːtʲiː	ˈɑːtʲiː	true	0
sútra	ˈsˠuːt̪ˠɾˠə	ˈsˠuːt̪ˠɾˠə	true	0
fáisc	fˠɑːʃc	ˈfˠɑːʃc	false	1
iadsan	ˈiəd̪ˠsˠən̪ˠ	ˈiəd̪ˠsˠənˠ	false	1
faighfeá	ˈfˠafʲeɑː	ˈfˠaiɑː	false	3
fríd	fʲɾʲiːdʲ	fʲɾʲiːdʲ	true	0
bhfeaca	ˈvʲakə	ˈvʲakə	true	0
glais	ɡlˠaʃ	ɡlˠaʃ	true	0
ghrian	ˈɾʲiən̪ˠ	jɾʲiən̪ˠ	false	1
drochshúil	ˈd̪ˠɾˠɔxhúlʲ	d̪ˠɾˠɔxˈ(h)uːlʲ	false	6
brách	bˠɾˠɑːx	bˠɾˠɑːx	true	0
teaghlach	ˈtʲəilˠəx	ˈtʲəilˠəx	true	0
tosú	ˈt̪ˠɔsˠuː	ˈt̪ˠɔsˠuː	true	0
aicme	ˈacmʲə	ˈacmʲə	true	0
éadroma	ˈeːd̪ˠɾˠəmˠə	ˈeːd̪ˠɾˠəmˠə	true	0
i ndísc	əˈnʲiːʃc	əˈn̠ʲiːʃc	false	1
Tiobraid Árann	ˌtʲɪbˠɾˠədʲ ˈɑːɾˠən̪ˠ	ˌtʲʊbˠɾˠədʲ ˈɑːɾˠən̪ˠ	false	1
tríd	tʲɾʲiːdʲ	tʲɾʲiːdʲ	true	0
cainte	ˈkan̠ʲtʲə	ˈkan̠ʲtʲə	true	0
bainte	ˈbˠan̠ʲtʲə	ˈbˠan̠ʲtʲə	true	0
scealp	ʃcal̪ˠpˠ	ʃcalˠpˠ	false	1
maca	ˈmˠakə	ˈmˠakə	true	0
tráthnóna	ˈt̪ˠɾˠɑːhn̪ˠoːn̪ˠə	t̪ˠɾˠəˈhnˠuːnˠə	false	6
haca	ˈhakə	ˈhakə	true	0
amais	ˈamˠəʃ	ˈamˠəʃ	true	0
oícheanta	ˈoiːçən̪ˠt̪ˠə	ˈiːçən̪ˠt̪ˠə	false	1
bhris	vʲɾʲɪʃ	vʲɾʲɪʃ	true	0
uaireanta	ˈuəɾʲən̪ˠt̪ˠə	ˈuəɾʲən̪ˠt̪ˠə	true	0
teocha	ˈtʲoːxə	ˈtʲoːxə	true	0
daonchairdiúil	ˈd̪ˠiːn̪ˠxəɾʲdʲúlʲ	ˈd̪iːn̪xɑːɾˠdʲuːlʲ	false	7
bhfeicinn	ˈvʲɛcɪnʲ	ˈvʲɛcɪn̠ʲ	false	1
fiair	ˈfʲiəɾʲ	fʲiəɾʲ	false	1
seanóir	ˈʃan̪ˠóɾʲ	ˈʃanˠoːɾʲ	false	3
stailc	sˠt̪ˠal̠ʲc	sˠt̪ˠalʲc	false	1
níochán	ˈnʲiːxɑːnˠ	ˈnʲiːxɑːnˠ	true	0
ghrása	ˈɾˠɑːsˠə	ˈɣɾˠɑːsˠə	false	1
Máirín	ˈmˠɑːɾʲiːnʲ	ˈmˠɑːɾʲiːnʲ	true	0
maithiúnas	ˈmˠahuːn̪ˠəsˠ	ˈmˠahuːn̪ˠəsˠ	true	0
beocha	ˈbʲoːxə	ˈbʲoːxə	true	0
réam	ɾˠeːmˠ	ɾˠeːmˠ	true	0
a chairde	əˈxaɾʲədʲə	ə ˈxɑːɾˠdʲə	false	5
mhuiníl	ˈwɪnʲiːlʲ	ˈwɪnʲiːlʲ	true	0
pósfadsa	ˈpˠoːsˠfˠəd̪ˠsˠə	ˈpˠoːsˠəd̪ˠsˠ	false	3
cluifí	ˈklˠifʲiː	ˈklˠifʲiː	true	0
bhíothas	ˈvʲiːhəsˠ	ˈvʲiːhəsˠ	true	0
méir	mʲeːɾʲ	mʲeːɾʲ	true	0
léir	lʲeːɾʲ	l̠ʲeːɾʲ	false	1
phonc	fˠɔn̪ˠk	fˠʊŋk	false	4
triall	ˈtʲɾʲiəlˠ	tʲɾʲiəl̪ˠ	false	2
ospidéal	ˈɪʃpʲədʲeːlˠ	ˈɔsˠpʲədʲeːlˠ	false	3
maidhm	mˠəmʲ	mˠəimʲ	false	1
réir	ɾˠeːɾʲ	ˈɾˠeːɾʲ	false	1
reabab	ˈɾˠabˠəbˠ	ˈɾˠabˠəbˠ	true	0
plána	ˈpˠlˠɑːn̪ˠə	ˈpˠlˠɑːnˠə	false	1
mórtas	ˈmˠoːɾˠt̪ˠəsˠ	ˈmˠoːɾˠt̪ˠəsˠ	true	0
lean	lʲan̪ˠ	l̠ʲan̪ˠ	false	1
pardún	ˈpˠaɾˠəd̪ˠuːnˠ	ˈpˠɑːɾˠd̪ˠuːnˠ	false	3
mba	mˠa	mˠə	false	1
hursa	ˈhʊɾˠsˠə	ˈhʊɾˠsˠə	true	0
as cosa i dtaca	asˠ ˌkɔsˠə əˈd̪ˠakə	əsˠ ˌkɔsˠə ˈd̪ˠɑkə	false	3
sean	ʃan̪ˠ	ʃan̪ˠ	true	0
Éabha	ˈeːwə	ˈeːwə	true	0
seanathair	ˈʃan̪ˠəhəɾʲ	ˈʃanˠahəɾʲ	false	2
ramhra	ˈɾˠəuɾˠə	ˈɾˠəuɾˠə	true	0
