rógaire	ˈɾˠoːɡəɾʲə	ˈɾˠoːɡəɾʲə	true	0
Í	iː	iː	true	0
gairm	ɡaɾʲmʲ	ˈɡeɾʲəmʲ	false	3
tráill	t̪ˠɾˠɑːlʲ	t̪ˠɾˠɑːlʲ	true	0
eitim	ˈɛtʲəmʲ	ˈɛtʲəmʲ	true	0
Macha	ˈmˠɑxə	ˈmˠaxə	false	1
baiste	ˈbˠaʃtʲə	ˈbˠaʃtʲə	true	0
casúr	ˈkɑsˠuːɾˠ	ˈkɑsˠuːɾˠ	true	0
inarbh	ˈɪn̪ˠəɾˠw	ˈɪnˠəɾˠvˠ	false	3
dósan	ˈd̪ˠoːsˠən̪ˠ	ˈd̪ˠoːsˠənˠ	false	1
pastae	ˈpˠɑʃtʲeː	ˈpˠasˠt̪ˠeː	false	5
mhian	ˈvʲiən̪ˠ	vʲiən̪ˠ	false	1
tiúba	ˈtʲuːbˠə	ˈtʲuːbˠə	true	0
bráithre	ˈbˠɾˠɑːhɾʲə	ˈbˠɾˠɑːɾʲə	false	1
phian	ˈfʲiən̪ˠ	fʲiənˠ	false	2
scaraid	ˈsˠkɑɾˠədʲ	ˈsˠkaɾˠədʲ	false	1
arcán	ˈɑɾˠkaːnˠ	ˈaɾˠkɑːnˠ	false	2
lag	lˠɑɡ	l̪ˠɑɡ	false	1
gcaitheann	ˈɡahən̪ˠ	ˈɡahən̪ˠ	true	0
cuarc	kuəɾˠk	kuəɾˠk	true	0
Chian	ˈçiən̪ˠ	çiənˠ	false	2
alga	ˈɑlˠəɡə	ˈalˠ(ə)ɡə	false	3
ceonna	ˈcoːn̪ˠə	ˈcoːn̪ˠə	true	0
feag	fʲaɡ	fʲaɡ	true	0
-as	-ɑsˠ	əsˠ	false	2
abhac	ˈəwək	auk	false	4
ar deighilt	ɛɾʲˈdʲɛjəl̠ʲtʲ	ɛɾʲˈdʲəilʲtʲ	false	4
uafásach	ˈuəfˠaːsˠəx	ˈuːhɑːsˠəx	false	4
ghliocais	ˈlʲɪkəʃ	ˈjlʊkəʃ	false	3
bráthair	ˈbˠɾˠaːhəɾʲ	ˈbˠɾˠɑːhəɾʲ	false	1
rialacha	ˈɾˠiəlˠəxə	ˈɾˠiəlˠəxə	true	0
charn	xɑɾˠn̪ˠ	xɑːɾˠn̪ˠ	false	1
gríosach	ˈɟɾʲiːsˠəx	ˈɟɾʲiːsˠəx	true	0
stoca	ˈsˠt̪ˠɔkə	ˈsˠt̪ˠɔkə	true	0
gruagaire	ˈɡɾˠuəɡəɾʲə	ˈɡɾˠuəɡəɾʲə	true	0
seanmóir	ˈʃan̪ˠmˠóɾʲ	ˈʃanˠəmˠəɾʲ	false	3
pící	ˈpʲiːciː	ˈpʲiːciː	true	0
miotas	ˈmʲɪt̪ˠəsˠ	ˈmʲɪt̪ˠəsˠ	true	0
aontaím	ˈiːn̪ˠt̪ˠəmʲ	ˈiːn̪ˠt̪ˠiːmʲ	false	2
