det	dʲɪtʲ	dʲɛt̪ˠ	false	3
tithe	ˈtʲɪhə	ˈtʲɪhɪ	false	1
-fas	-fˠasˠ	həsˠ	false	4
hithe	ˈhɪhə	ˈhɪhə	true	0
a chéile	əˈçeːlʲə	əˈçeːlʲə	true	0
let	lʲɪtʲ	lʲɛt̪ˠ	false	3
nd	n̪ˠ	n̪ˠ	true	0
ciceáil	ˈcɪceɑːlʲ	ˈcɪcaːlʲ	false	2
id	ɪdʲ	ɪd̪ˠ	false	2
imreoir	ˈɪmʲɾʲoːɾʲ	ˈɪmʲɾʲoːɾʲ	true	0
tarrang	ˈt̪ˠaɾˠəŋ	ˈt̪ˠɑɾˠək	false	2
árasáin	ˈɑːɾˠəsˠɑːnʲ	ˈɑːɾˠəsˠɑːnʲ	true	0
Béarlach	ˈbʲeːɾˠlˠəx	ˈbʲeːɾˠl̪ˠəx	false	1
ad	ad̪ˠ	əd̪ˠ	false	1
teilifís	ˈtʲɛlʲəfʲiːʃ	ˈtʲɛlʲɪfʲiːʃ	false	1
mbia	ˈmʲiə	mʲiə	false	1
foirmiúlacht	ˈfˠɛɾʲmʲuːlˠəxt̪ˠ	ˈfˠɔɾˠmʲuːlˠəxt̪ˠ	false	2
codail	ˈkɔd̪ˠəlʲ	ˈkod̪ˠəlʲ	false	1
pinginí	ˈpʲɪɲənʲiː	ˈpʲiːn̠ʲiː	false	4
tagtha	ˈt̪ˠakə	ˈt̪ˠakə	true	0
bhfeice	ˈvʲɛcɪ	ˈvʲɛcɪ	true	0
Veinéis	vˈɛnʲeːʃ	ˈvʲɛnʲeːʃ	false	2
tabhair	ˈt̪ˠəuəɾʲ	ˈt̪ˠoːɾʲ	false	3
bhféar	vʲeːɾˠ	vʲeːɾˠ	true	0
fheicinn	ˈɛcɪnʲ	ˈɛcɪn̠ʲ	false	1
mogóir	ˈmˠɔɡóɾʲ	ˈmˠɔɡoːɾʲ	false	2
meaits	ˈmʲatʲʃ	mʲatʲʃ	false	1
labhair	ˈlˠəuəɾʲ	l̪ˠəuɾʲ	false	3
tóin in airde	ˌt̪ˠónʲ ɪn̪ˠ ˈaɾʲədʲə	ˌt̪ˠuːnʲ əˈn̪ˠaiɾʲdʲə	false	8
fréimhe	ˈfʲɾʲéiiːə	ˈfʲɾʲeːvʲə	false	4
eascrach	ˈasˠkɾˠəx	ˈasˠkɾˠəx	true	0
feolta	ˈfʲoːl̪ˠt̪ˠə	ˈfʲoːl̪ˠt̪ˠə	true	0
Gaelach	ˈɟeːlˠəx	ˈɡeːl̪ˠəx	false	2
fearúil	ˈfʲaɾˠúlʲ	ˈfʲaɾˠuːlʲ	false	2
anmain	ˈan̪ˠmˠənʲ	ˈanˠəmˠənʲ	false	2
clúid	ˈklˠúdʲ	klˠuːdʲ	false	3
fiachta	ˈfʲiəxt̪ˠə	ˈfʲiəxt̪ˠə	true	0
pearsana	ˈpʲaɾˠsˠən̪ˠə	ˈpʲaɾˠsˠənˠə	false	1
-ithe	-ɪhə	iː	false	4
seod	ʃoːd̪ˠ	ʃoːd̪	false	1
lampaí	ˈlˠamˠpˠiː	ˈl̪ˠamˠpˠiː	false	1
armais	ˈaɾˠmˠəʃ	ˈaɾˠ(ə)mˠəʃ	false	3
thuama	ˈhuəmˠə	ˈhuəmˠə	true	0
colúr	ˈkɔlˠuːɾˠ	ˈkɔl̪ˠuːɾˠ	false	1
Eochaidh	ˈoːxə	ˈɔxiː	false	4
creidfead	ˈcɾʲɛdʲfʲəd̪ˠ	ˈcɾʲɛtʲəd̪ˠ	false	3
mboga	ˈmˠɔɡə	ˈmˠɔɡə	true	0
prios	ˈpʲɾʲiəsˠ	pʲɾʲɪsˠ	false	3
lá breá	lˠɑː ˈbʲɾʲeɑː	l̪ˠɑː bʲɾʲɑː	false	3
teach ósta	tʲax ˈoːsˠt̪ˠə	ˌtʲax ˈoːsˠt̪ˠə	false	1
haoire	ˈhiːɾʲə	ˈhiːɾʲə	true	0
Sh	h	h	true	0
caoire	ˈkiːɾʲə	ˈkiːɾʲə	true	0
gairmeach	ˈɡaɾʲmʲəx	ɡaɾʲˌmʲəx	false	2
Ph	fˠ	fˠ	true	0
Dia dhaoibh	ˌdʲiə ˈɣiːvʲ	ˌdʲiə ˈɣiːvʲ	true	0
déag	dʲeːɡ	dʲeːɡ	true	0
n-athruithe	n̪ˠ-ˈahɾˠəhə	ˈn̪ˠahɾˠɪhə	false	4
áil	ɑːlʲ	ɑːlʲ	true	0
géag	ɟeːɡ	ɟeːɡ	true	0
héag	heːɡ	heːɡ	true	0
